Zeit                    ,USER1           
           13.86        ,           3.915
           13.88        ,            4.15
            13.9        ,            4.37
           13.92        ,            3.57
           13.94        ,           4.405
           13.96        ,            3.88
           13.98        ,           4.275
              14        ,           4.215
           14.02        ,           3.905
           14.04        ,           4.865
           14.06        ,           3.525
           14.08        ,           4.465
            14.1        ,           3.975
           14.12        ,             4.2
           14.14        ,            4.49
           14.16        ,            3.54
           14.18        ,            4.77
            14.2        ,            3.52
           14.22        ,            4.46
           14.24        ,            3.93
           14.26        ,            3.97
           14.28        ,           4.665
            14.3        ,            3.64
           14.32        ,           4.465
           14.34        ,            4.01
           14.36        ,             4.1
           14.38        ,            3.73
            14.4        ,            4.72
           14.42        ,           3.855
           14.44        ,           4.425
           14.46        ,            3.97
           14.48        ,            3.94
            14.5        ,           4.715
           14.52        ,           3.535
           14.54        ,            4.34
           14.56        ,            4.68
           14.58        ,            3.52
            14.6        ,           4.715
           14.62        ,           3.885
           14.64        ,            4.39
           14.66        ,            3.98
           14.68        ,           4.125
            14.7        ,           4.455
           14.72        ,            3.47
           14.74        ,            4.79
           14.76        ,           3.855
           14.78        ,           4.325
            14.8        ,           4.205
           14.82        ,           4.005
           14.84        ,            4.74
           14.86        ,            3.85
           14.88        ,           4.305
            14.9        ,           4.345
           14.92        ,            3.46
           14.94        ,            4.42
           14.96        ,           3.965
           14.98        ,           4.065
              15        ,           4.325
           15.02        ,            3.87
           15.04        ,            4.54
           15.06        ,           3.585
           15.08        ,            4.72
            15.1        ,           3.945
           15.12        ,             4.4
           15.14        ,            4.24
           15.16        ,            3.66
           15.18        ,           4.775
            15.2        ,            3.51
           15.22        ,           4.435
           15.24        ,           3.935
           15.26        ,            4.21
           15.28        ,           4.215
            15.3        ,           3.665
           15.32        ,            4.75
           15.34        ,           3.895
           15.36        ,           4.475
           15.38        ,           3.965
            15.4        ,            4.41
           15.42        ,            3.98
           15.44        ,            4.31
           15.46        ,            4.11
           15.48        ,            3.88
            15.5        ,            4.55
           15.52        ,             3.6
           15.54        ,           4.615
           15.56        ,            3.46
           15.58        ,           4.765
            15.6        ,            3.41
           15.62        ,            4.62
           15.64        ,           3.875
           15.66        ,           4.425
           15.68        ,           3.985
            15.7        ,            4.15
           15.72        ,            4.31
           15.74        ,             3.8
           15.76        ,            4.61
           15.78        ,             3.5
            15.8        ,            4.75
           15.82        ,            3.45
           15.84        ,           4.765
           15.86        ,            3.65
           15.88        ,            4.47
            15.9        ,           4.035
           15.92        ,           4.345
           15.94        ,            4.08
           15.96        ,           4.005
           15.98        ,             4.4
              16        ,            3.57
           16.02        ,           4.765
           16.04        ,            3.55
           16.06        ,           4.735
           16.08        ,            3.76
            16.1        ,             4.4
           16.12        ,            3.94
           16.14        ,            4.39
           16.16        ,            4.09
           16.18        ,            4.39
            16.2        ,           3.875
           16.22        ,           4.495
           16.24        ,             3.8
           16.26        ,            4.49
           16.28        ,           3.715
            16.3        ,             3.8
           16.32        ,           4.685
           16.34        ,           3.605
           16.36        ,           4.645
           16.38        ,           3.735
            16.4        ,            4.42
           16.42        ,            3.91
           16.44        ,            4.27
           16.46        ,            4.11
           16.48        ,            3.98
            16.5        ,            4.45
           16.52        ,           3.585
           16.54        ,           4.795
           16.56        ,            3.49
           16.58        ,            4.49
            16.6        ,            3.87
           16.62        ,            4.39
           16.64        ,           4.055
           16.66        ,            4.44
           16.68        ,            4.29
            16.7        ,           4.095
           16.72        ,           4.295
           16.74        ,            3.73
           16.76        ,            4.53
           16.78        ,           3.575
            16.8        ,             4.8
           16.82        ,           3.595
           16.84        ,            4.45
           16.86        ,           3.875
           16.88        ,             4.4
            16.9        ,           4.055
           16.92        ,           4.305
           16.94        ,            4.58
           16.96        ,            3.49
           16.98        ,            4.76
              17        ,            3.54
           17.02        ,             4.7
           17.04        ,            3.51
           17.06        ,            4.68
           17.08        ,           3.865
            17.1        ,           4.355
           17.12        ,            3.88
           17.14        ,            4.31
           17.16        ,            4.05
           17.18        ,           3.945
            17.2        ,           4.345
           17.22        ,           3.635
           17.24        ,            4.74
           17.26        ,           3.495
           17.28        ,            4.39
