Zeit                    ,USER1           
           10.51        ,            3.42
           10.52        ,           3.055
           10.53        ,            3.29
           10.54        ,           3.215
           10.55        ,           3.355
           10.56        ,            3.47
           10.57        ,           3.265
           10.58        ,            3.47
           10.59        ,            3.09
            10.6        ,           3.545
           10.61        ,           3.205
           10.62        ,             3.4
           10.63        ,           3.305
           10.64        ,            3.17
           10.65        ,           3.575
           10.66        ,            3.04
           10.67        ,           3.435
           10.68        ,            2.81
           10.69        ,           3.505
            10.7        ,            2.97
           10.71        ,           3.265
           10.72        ,             3.4
           10.73        ,            3.29
           10.74        ,            3.21
           10.75        ,           3.685
           10.76        ,           2.955
           10.77        ,            3.19
           10.78        ,            3.29
           10.79        ,           3.235
            10.8        ,           3.145
           10.81        ,            3.52
           10.82        ,            3.14
           10.83        ,            3.51
           10.84        ,            3.11
           10.85        ,            3.23
           10.86        ,            3.38
           10.87        ,           3.325
           10.88        ,            3.47
           10.89        ,           2.875
            10.9        ,            3.77
           10.91        ,           2.895
           10.92        ,            3.67
           10.93        ,           3.085
           10.94        ,           3.085
           10.95        ,           3.335
           10.96        ,            2.97
           10.97        ,            3.66
           10.98        ,            2.83
           10.99        ,            3.22
              11        ,            3.09
           11.01        ,           3.065
           11.02        ,           3.225
           11.03        ,           3.335
           11.04        ,            3.33
           11.05        ,            2.94
           11.06        ,           3.445
           11.07        ,             3.2
           11.08        ,           3.115
           11.09        ,           3.265
            11.1        ,           3.075
           11.11        ,           3.385
           11.12        ,            2.64
           11.13        ,           3.515
           11.14        ,           2.595
           11.15        ,            3.35
           11.16        ,             3.1
           11.17        ,            3.35
           11.18        ,           2.995
           11.19        ,            3.21
            11.2        ,             3.2
           11.21        ,            2.95
           11.22        ,            2.89
           11.23        ,            2.94
           11.24        ,           3.275
           11.25        ,            2.77
           11.26        ,           3.295
           11.27        ,           2.785
           11.28        ,            2.97
           11.29        ,            3.09
            11.3        ,           2.525
           11.31        ,           3.245
           11.32        ,            2.41
           11.33        ,            3.06
           11.34        ,            2.68
           11.35        ,             2.8
           11.36        ,           2.825
           11.37        ,            2.84
           11.38        ,            2.78
           11.39        ,            2.48
            11.4        ,            3.29
           11.41        ,             2.5
           11.42        ,           3.115
           11.43        ,            2.57
           11.44        ,           2.635
           11.45        ,            2.89
           11.46        ,             2.9
           11.47        ,            2.55
           11.48        ,           2.485
           11.49        ,           2.775
            11.5        ,            2.44
           11.51        ,            3.18
           11.52        ,            2.41
           11.53        ,            2.82
           11.54        ,            2.67
           11.55        ,             2.4
           11.56        ,           3.065
           11.57        ,            2.11
           11.58        ,            2.72
           11.59        ,            2.73
            11.6        ,           2.365
           11.61        ,            2.68
           11.62        ,            2.29
           11.63        ,           2.745
